010.000.2012.00,Amfotericina B o Anfotericina B. Solución Inyectable. Cada frasco ámpula con polvo contiene: Amfotericina B o Anfotericina B 50 mg. Envase con un frasco ámpula,Pieza
010.000.2016.00,Ketoconazol. Tableta. Cada Tableta contiene: Ketoconazol 200 mg. Envase con 10 Tabletas,Pieza
010.000.2018.00,Itraconazol. Cápsula. Cada Cápsula contiene: Itraconazol 100 mg. Envase con 15 Cápsulas,Pieza
010.000.2024.00,Isoconazol. Crema. Cada 100 gramos contiene: Nitrato de isoconazol 1 g. Envase con 20 g,Pieza
010.000.2030.00,Cloroquina. Tableta. Cada tableta contiene: Fosfato de cloroquina equivalente a 150 mg de cloroquina. Envase con 1 000 Tabletas,Pieza
010.000.2030.01,Cloroquina. Tableta. Cada tableta contiene: Fosfato de cloroquina equivalente a 150 mg de cloroquina. Envase con 30 Tabletas,Pieza
010.000.2031.00,Primaquina. Tableta. Cada Tableta contiene: Fosfato de primaquina equivalente a 5 mg de primaquina. Envase con 20 Tabletas,Pieza
010.000.2032.00,Primaquina. Tableta. Cada Tableta contiene: Fosfato de primaquina equivalente a 15 mg de primaquina. Envase con 20 Tabletas,Pieza
010.000.2034.00,Quinina. Tableta. Cada Tableta contiene: Sulfato de quinina 300 mg. Envase con 30 Tabletas,Pieza
010.000.2040.00,Prazicuantel. Tableta. Cada Tableta contiene: Prazicuantel 600 mg. Envase con 25 Tabletas,Pieza
010.000.2042.00,Tinidazol. Tableta. Cada Tableta contiene: Tinidazol 500 mg. Envase con 8 Tabletas,Pieza
010.000.2101.00,Clonidina. Comprimido. Cada comprimido contiene: Clorhidrato de clonidina 0.1 mg. Envase con 30 Comprimidos,Pieza
010.000.2110.00,Neostigmina. Tableta. Cada Tableta contiene: Bromuro de neostigmina 15 mg. Envase con 20 Tabletas,Pieza
010.000.2111.00,Amlodipino. Tableta o Cápsula. Cada tableta o cápsula contiene: Besilato o Maleato de amlodipino equivalente a 5 mg de amlodipino. Envase con 10 tabletas o cápsulas,Pieza
010.000.2111.01,Amlodipino. Tableta o Cápsula. Cada Tableta o Cápsula contiene: Besilato o Maleato de amlodipino equivalente a 5 mg de amlodipino. Envase con 30 Tabletas o Cápsulas,Pieza
010.000.2112.00,Diltiazem. Tableta o gragea. Cada tableta contiene: Clorhidrato de diltiazem 30 mg. Envase con 30 tabletas o grageas,Pieza
010.000.2114.00,Felodipino. Tableta de Liberación Prolongada. Cada Tableta contiene: Felodipino 5 mg. Envase con 10 Tabletas de Liberación Prolongada,Pieza
010.000.2115.00,Isoprenalina. Solución Inyectable. Cada ml contiene: Clorhidrato de isoprenalina 0.2 mg. Envase con 2 ml,Pieza
010.000.2116.00,Hidralazina. Solución Inyectable. Cada ampolleta contiene: Clorhidrato de hidralazina 10 mg. Envase con 5 ampolletas con 1.0 ml,Pieza
010.000.2117.00,Propranolol. Solución Inyectable. Cada ampolleta contiene: Clorhidrato de propranolol 1 mg. Envase con una ampolleta con 1 ml,Pieza
010.000.2118.00,Aceite de almendras dulces. Crema. Aceite de almendras dulces e hidróxido de calcio. Envase con 240 ml,Pieza
010.000.2119.00,Betametasona. Ungüento. Cada 100 gramos contiene: Dipropionato de betametasona 64 mg equivalente a 50 mg de betametasona. Envase con 30 g,Pieza
010.000.2120.00,Higroplex. Crema. Higroplex (complejo humectante). Envase con 80 g,Pieza
010.000.2121.00,Lecitina vegetal. Jabón. Cada barra contiene: Lecitina vegetal (fosfolípidos). Barra de 90 g,Pieza
010.000.2122.00,Lecitina vegetal. Crema. Cada mg contiene: Lecitina vegetal (fosfolípidos). Envase con 90 g,Pieza
010.000.2123.00,Mupirocina. Ungüento. Cada 100 gramos contiene: Mupirocina 2 g. Envase con 15 g,Pieza
010.000.2124.00,Padimato parsol mcx y parsol 1789. Crema. Padimato parsol MCX y parsol 1789. Envase con 125 g,Pieza
010.000.2125.00,Glucagon. Solución Inyectable. Cada ampolleta contiene: Glucagon 1 mg. Envase con una ampolleta,Pieza
010.000.2126.00,Aciclovir. Comprimido o Tableta. Cada Comprimido o Tableta contiene: Aciclovir 400 mg. Envase con 35 Comprimidos o Tabletas,Pieza
010.000.2127.00,Amoxicilina. Suspensión Oral. Cada frasco con polvo contiene: Amoxicilina trihidratada equivalente a 7.5 g de amoxicilina. Envase con polvo para 75 ml (500 mg/5 ml),Pieza
010.000.2128.00,Amoxicilina. Cápsula. Cada Cápsula contiene: Amoxicilina trihidratada equivalente a 500 mg de amoxicilina. Envase con 12 Cápsulas,Pieza
010.000.2128.01,Amoxicilina. Cápsula. Cada Cápsula contiene: Amoxicilina trihidratada equivalente a 500 mg de amoxicilina. Envase con 15 Cápsulas,Pieza
010.000.2129.00,Amoxicilina acido clavulánico. Suspensión Oral. Cada frasco con polvo contiene: Amoxicilina trihidratada equivalente a 1.5 g de amoxicilina. Clavulanato de potasio equivalente a 375 mg de ácido clavulánico. Envase con 60 ml cada 5 ml con 125 mg de amoxicilina y 31.25 mg ácido clavulánico,Pieza
010.000.2130.00,Amoxicilina acido clavulánico. Solución Inyectable. Cada frasco ámpula con polvo contiene: Amoxicilina sódica equivalente a 500 mg de amoxicilina. Clavulanato de potasio equivalente a 100 mg de ácido clavulánico. Envase con un frasco ámpula con o sin 10 ml de diluyente,Pieza
010.000.2131.00,Cefaclor. Cápsula. Cada Cápsula contiene: Cefaclor monohidratado equivalente a 250 mg de cefaclor. Envase con 15 Cápsulas,Pieza
010.000.2132.00,Claritromicina. Tableta. Cada Tableta contiene: Claritromicina 250 mg. Envase con 10 Tabletas,Pieza
010.000.2133.00,Clindamicina. Cápsula. Cada Cápsula contiene: Clorhidrato de clindamicina equivalente a 300 mg de clindamicina. Envase con 16 Cápsulas,Pieza
010.000.2134.00,Eritromicina. Solución Inyectable. Cada frasco ámpula contiene: Gluceptato o lactobionato de eritromicina equivalente a 1 g de eritromicina. Envase con un frasco ámpula,Pieza
010.000.2135.00,Fluconazol. Solución Inyectable. Cada frasco ámpula contiene: Fluconazol 100 mg. Envase con un frasco ámpula con 50 ml (2 mg/ml),Pieza
010.000.2136.00,Mebendazol. Tableta. Cada Tableta contiene: Mebendazol 100 mg. Envase con 6 Tabletas,Pieza
010.000.2137.00,Oxitetraciclina. Solución Inyectable. Cada ampolleta contiene: oxitetraciclina 100 mg Lidocaína al 2%. Envase con 3 ampolletas con 2 ml,Pieza
010.000.2138.00,Pirantel. Tableta. Cada Tableta contiene: Pamoato de pirantel 250 mg. Envase con 6 Tabletas,Pieza
010.000.2139.00,Ribavirina. Cápsula. Cada Cápsula contiene: Ribavarina 400 mg. Envase con 12 Cápsulas,Pieza
010.000.2140.00,Roxitromicina. Comprimido. Cada Comprimido contiene: Roxitromicina 150 mg. Envase con 10 Comprimidos,Pieza
010.000.2141.00,Betametasona. Solución Inyectable. Cada ampolleta o frasco ámpula contiene: Fosfato sódico de betametasona 5.3 mg equivalente a 4 mg de betametasona. Envase con un frasco ámpula o una ampolleta con 1 ml,Pieza
010.000.2142.00,Clorfenamina. Solución Inyectable. Cada ampolleta contiene: Maleato de clorfenamina 10 mg. Envase con 5 ampolletas con 1 ml,Pieza
010.000.2144.00,Loratadina. Tableta o gragea. Cada tableta o gragea contienen: Loratadina 10 mg. Envase con 20 tabletas o grageas,Pieza
010.000.2145.00,Loratadina. Jarabe. Cada 100 ml contienen: Loratadina 100 mg. Envase con 60 ml y dosificador,Pieza
010.000.2146.00,Butilhioscina-metamizol. Solución Inyectable. Cada ampolleta contiene: N butilbromuro de hioscina 20 mg Metamizol 2.5 g. Envase con 5 ampolletas de 5 ml,Pieza
010.000.2147.00,Cisaprida. Tableta. Cada Tableta contiene: Cisaprida 10 mg. Envase con 30 Tabletas,Pieza
010.000.2150.00,Plántago ovata - senósidos a y b. Granulado. Cada 100 g contienen: Plántago ovata 54.2 g Concentrado de Sen 12.4 g (equivalente a: Senósidos A y B 300 mg. Envase con 100 g,Pieza
010.000.2151.00,Ranitidina. Jarabe. Cada 10 ml contiene: Clorhidrato de ranitidina 150 mg. Envase con 200 ml,Pieza
010.000.2152.00,Ácido folínico. Solución Inyectable. Cada ampolleta contiene: Folinato cálcico equivalente a 15 mg de ácido folínico. Envase con 5 ampolletas con 5 ml,Pieza
010.000.2153.00,Betametasona acetato de y betametasona fosfato disódico de. Suspensión Inyectable. Cada ampolleta contiene: Acetato de betametasona equivalente a 2.71 mg de betametasona. Fosfato sódico de betametasona equivalente a 3 mg de betametasona. Envase con una ampolleta de 1 ml,Pieza
010.000.2154.00,Enoxaparina. Solución Inyectable. Cada jeringa contiene: Enoxaparina sódica 40 mg. Envase con 2 Jeringas de 0.4 ml,Pieza
010.000.2154.01,Enoxaparina. Solución Inyectable. Cada jeringa contiene: Enoxaparina sódica 40 mg. Envase con 2 Jeringas con dispositivo de seguridad de 0.4 ml,Pieza
010.000.2155.00,Nadroparina. Solución Inyectable. Cada jeringa contiene: Nadroparina cálcica 2 850 UI Axa. Envase con 2 Jeringas con 0.3 ml,Pieza
010.000.2155.01,Nadroparina. Solución Inyectable. Cada jeringa contiene: Nadroparina cálcica 2 850 UI Axa. Envase con 10 Jeringas con 0.3 ml,Pieza
010.000.2156.00,Espironolactona. Tableta. Cada Tableta contiene: Espironolactona 100 mg. Envase con 30 Tabletas,Pieza
010.000.2157.00,Furosemida. Solución Oral. Cada ml contiene: Furosemida 10 mg. Envase con un frasco gotero con 60 ml,Pieza
010.000.2158.00,Bromhexina. Solución. Cada 100 ml contienen: Clorhidrato de bromhexina 80 mg. Envase con 100 ml y dosificador,Pieza
010.000.2159.00,Bromhexina. Comprimido. Cada Comprimido contiene: Clorhidrato de bromhexina 8 mg. Envase con 20 Comprimidos,Pieza
010.000.2161.00,Dextrometorfano. Jarabe. Cada 100 ml contiene: Bromhidrato de dextrometorfano 200 mg. Envase con 120 ml y dosificador (10 mg/5 ml),Pieza
010.000.2162.00,Ipratropio. Suspensión en aerosol. Cada g contiene: Bromuro de ipratropio 0.286 mg (20 µgpor nebulización). Envase con 15 ml (21.0 g) como Aerosol,Pieza
010.000.2162.01,Ipratropio. Suspensión en aerosol. Cada g contiene: Bromuro de ipratropio 0.374 mg (20 µg por nebulización). Envase con 10 ml (11.22 g) como Aerosol,Pieza
010.000.2163.00,Cefaclor. Suspensión Oral. El frasco con polvo contiene: Cefaclor 7.5 g. Envase para 150 ml (250 mg/ 5 ml),Pieza
010.000.2167.00,Leche descremada. Polvo. Cada 100 g contienen: Proteinas 35.3 g. Hidratos de Carbono 51.7 g. Grasa 1.0 g. Envase con 400 a 500 g,Pieza
010.000.2168.00,Aminoacidos esenciales sin electrolitos. Solucion Inyectable Al 8.5%. Cada 100 ml contienen en miligramos: Aminoácidos esenciales L-fenilalanina Mínimo 380 Máximo 720. L-isoleucina Mínimo 400 Máximo 620. L-leucina Mínimo 520 Máximo 810. L-lisina Mínimo 490 Máximo 870. L-metionina Mínimo 250 Máximo 500. L-treonina Mínimo 340 Máximo 460. L-triptofano Mínimo 130 Máximo 160. L-valina Mínimo 390 Máximo 680. Aminoácidos no esenciales: Acido L-aspártico.Mínimo 0 Máximo 410. Acido L-glutámico Mínimo 0 Máximo 710. Glicina (ácido amino acético) Mínimo 460 Máximo 1760. L-alanina Mínimo 390 Máximo 1760. L-arginina Mínimo 430 Máximo 880. L-cisteína Mínimo 20 Máximo 80. L-histidina Mínimo 240 Máximo 380. L-prolina Mínimo 350 Máximo 1000. L-serina Mínimo 370 Máximo 930. L-tirosina Mínimo 30 Máximo 50. Pirosulfito de sodio Mínimo 0 Máximo 50. Metabisulfito de potasio agregado Mínimo 0 Máximo 60. Pueden o no venir en la fórmula lo cual no modifica el efecto terapéutico deseado. Envase con capacidad de 1000 ml que contiene 500 ml de aminoácidos cristalinos con equipo de administración,Pieza
010.000.2169.00,Levocarnitina. Solución Inyectable. Cada ampolleta contiene: Levocarnitina 1 g. Envase con 5 ampolletas de 5 ml,Pieza
010.000.2169.01,Levocarnitina. Solución Inyectable. Cada ampolleta contiene: Levocarnitina 1 g. Envase con 25 ampolletas de 5 ml,Pieza
010.000.2169.02,Levocarnitina. Solución Inyectable. Cada ampolleta contiene: Levocarnitina 1 g. Envase con 50 ampolletas de 5 ml,Pieza
010.000.2171.00,Levocarnitina. Tableta masticable. Cada tableta contiene: Levocarnitina 1 g. Envase con 20 tabletas,Pieza
010.000.2172.00,Alcohol polivinílico. Solución Oftálmica. Cada ml contiene: alcohol polivinílico 14 mg. Envase con gotero integral con 15 ml,Pieza
010.000.2173.00,Betaxolol. Solución Oftálmica. Cada ml contiene: Clorhidrato de betaxolol 0.5 mg. Envase con gotero integral con 5 ml,Pieza
010.000.2174.00,Ciprofloxacino. Solución Oftálmica. Cada 1 ml contiene: Clorhidrato de ciprofloxacino monohidratado equivalente a 3.0 mg de ciprofloxacino. Envase con gotero integral con 5 ml,Pieza
010.000.2175.00,Cloranfenicol-sulfacetamida sódica. Suspensión Oftálmica. Cada 100 ml contiene: Cloranfenicol levógiro 0.5 g Sulfacetamida sódica 10 g. Envase con gotero integral con 5 ml,Pieza
010.000.2176.00,Dexametasona. Solución oftálmica. Cada 100 ml contienen: Fosfato de dexametasona 0.1 g. Envase con frasco gotero con 5 ml,Pieza
010.000.2177.00,Dipivefrina. Solución Oftálmica. Cada ml contiene: Clorhidrato de dipivefrina 0.1 g. Envase con gotero integral con 10 ml,Pieza
010.000.2178.00,Feniramina-nafazolina. Solución Oftálmica. Cada 100 ml contienen: Feniramina 0.300 g Clorhidrato de nafazolina 0.016 g. Envase con gotero integral con 30 ml,Pieza
010.000.2179.00,Fluorometalona. Solución Oftálmica. Cada 100 ml contienen: Fluorometalona 100 mg. Envase con gotero integral con 5 ml,Pieza
010.000.2180.00,Levobunolol-alcohol polivinílico. Solución Oftálmica. Cada 100 ml contienen: Clorhidrato de levobunolol 0.5 g alcohol polivinílico 1.4 g. Envase con gotero integral con10 ml,Pieza
010.000.2181.00,Levocabastina. Suspensión Oftálmica. Cada 100 ml contienen: Clorhidrato de levocabastina 50 mg. Envase con gotero integral con 5 ml,Pieza
010.000.2182.00,Levoepinefrina. Solución Oftálmica. Cada 100 ml contiene: Levoepinefrina 0.200 g. Envase con gotero integral con 5 ml,Pieza
010.000.2183.00,Medrisona. Solución Oftálmica. Cada ml contiene: Medrisona 1.0 g. Envase con gotero integral con 5 ml,Pieza
010.000.2184.00,Norfloxacino. Solución Oftálmica. Cada 100 ml contiene: Norfloxacino 0.3 g. Envase con gotero integral con 5 ml,Pieza
010.000.2185.00,Prednisolona. Ungüento Oftálmico. Cada g contiene: Acetato de prednisolona equivalente a 5 mg de prednisolona. Envase con 3 g,Pieza
010.000.2186.00,Prednisolona-sulfacetamida. Suspensión Oftálmica. Cada ml contiene: Acetato de prednisolona 5 mg Sulfacetamida sódica 100 mg. Envase con gotero integrado con 5 ml,Pieza
010.000.2186.01,Prednisolona-sulfacetamida. Suspensión Oftálmica. Cada ml contiene: Acetato de prednisolona 5 mg Sulfacetamida sódica 100 mg. Envase con gotero integrado con 10 ml,Pieza
010.000.2187.00,Ipratropio. Solución. Cada 100 ml contienen: Bromuro de ipratropio monohidratado equivalente a 25 mg de bromuro de ipratropio. Envase con frasco ámpula con 20 ml,Pieza
010.000.2188.00,Ipratropio-salbutamol. Solución. Cada ampolleta contiene: Bromuro de ipratropio monohidratado equivalente a 0.500 mg de bromuro de ipratropio. Sulfato de salbutamol equivalente a 2.500 mg de salbutamol. Envase con 10 ampolletas de 2.5 ml,Pieza
010.000.2189.00,Tobramicina. Solución Oftálmica. Cada ml contiene: Sulfato de tobramicina equivalente a 3.0 mg de tobramicina ó tobramicina 3.0 mg. Envase con gotero integral con 5 ml,Pieza
010.000.2189.01,Tobramicina. Solución Oftálmica. Cada ml contiene: Sulfato de tobramicina equivalente a 3.0 mg de tobramicina ó tobramicina 3.0 mg. Envase con gotero integral con15 ml,Pieza
010.000.2190.00,Ipratropio-salbutamol. Suspensión en aerosol. Cada g contiene: Bromuro de ipratropio monohidratado equivalente a 0.286 mg de ipratropio. Sulfato de salbutamol equivalente a 1.423 mg de salbutamol. Envase con un frasco presurizado con 14 g sin espaciador,Pieza
010.000.2190.01,Ipratropio-salbutamol. Solución. Para Inhalación Cada disparo proporciona: Bromuro de ipratropio monohidratado equivalente a20 µg de bromuro de ipratropio Sulfato de salbutamol equivalente a 100 µg de salbutamol. Envase con 120 disparos (120 dosis),Pieza
010.000.2191.00,Vitamina A. Cápsula. Cada Cápsula contiene: Vitamina A 50 000 UI. Envase con 40 Cápsulas,Pieza
010.000.2192.00,Ácido folínico. Solución Inyectable. Cada frasco ámpula o ampolleta contiene: Folinato cálcico equivalente a 50 mg de ácido folínico. Envase con un frasco ámpula o ampolleta con 4 ml,Pieza
010.000.2193.00,Glicofosfopéptical. Cápsula. Cada Cápsula contiene: Glicofosfopéptical 500 mg. Envase con 45 Cápsulas,Pieza
010.000.2194.00,Metotrexato. Solución Inyectable. Cada frasco ámpula con liofilizado contiene: Metotrexato sódico equivalente a 1 g de metotrexato. Envase con un frasco ámpula,Pieza
010.000.2195.00,Ondansetrón. Tableta. Cada Tableta contiene: Clorhidrato dihidratado de ondansetrón equivalente a 8 mg de ondansetrón. Envase con 10 Tabletas,Pieza
010.000.2196.00,Dimenhidrinato. Solución inyectable. Cada ml contiene: Dimenhidrinato 50 mg. Envase con una ampolleta con 1 ml,Pieza
010.000.2198.00,Oximetazolina. Solución Nasal. Cada 100 ml contienen: Clorhidrato de oximetazolina 50 mg. Envase con gotero integral con 20 ml,Pieza
010.000.2199.00,Oximetazolina. Solución Nasal. Cada 100 ml contienen Clorhidrato de oximetazolina 25 mg. Envase con gotero integral con 20 ml,Pieza
010.000.2202.00,Penicilamina. Tableta. Cada Tableta contiene: Penicilamina 300 mg. Envase con 50 Tabletas,Pieza
010.000.2204.00,Deferasirox. Comprimido. Cada comprimido contiene: deferasirox 125 mg. Envase con 28 Comprimidos,Pieza
010.000.2205.00,Deferasirox. Comprimido. Cada comprimido contiene: deferasirox 250 mg. Envase con 28 Comprimidos,Pieza
010.000.2206.00,Deferasirox. Comprimido. Cada comprimido contiene: deferasirox 500 mg. Envase con 28 Comprimidos,Pieza
010.000.2207.00,Tibolona. Tableta. Cada Tableta contiene: Tibolona 2.5 mg. Envase con 28 Tabletas,Pieza
010.000.2207.01,Tibolona. Tableta. Cada Tableta contiene: Tibolona 2.5 mg. Envase con 30 Tabletas,Pieza
010.000.2208.00,Levonorgestrel. Polvo. El dispositivo con polvo contiene: Levonorgestrel (micronizado) 52 mg. Envase con un dispositivo,Pieza
010.000.2210.00,Levonorgestrel. Comprimido o Tableta. Cada Comprimido o Tableta contiene: Levonorgestrel 0.750 mg. Envase con 2 Comprimidos o Tabletas,Pieza
010.000.2212.00,Desogestrel. Tableta. Cada tableta contiene: desogestrel 0.075 mg. Envase con 28 Tabletas,Pieza
010.000.2230.00,Amoxicilina acido clavulánico. Tableta. Cada Tableta contiene: amoxicilina trihidratada equivalente a 500 mg de amoxilina. Clavulanato de potasio equivalente a 125 mg de ácido clavulánico. Envase con 12 Tabletas,Pieza
010.000.2230.01,Amoxicilina acido clavulánico. Tableta. Cada Tableta contiene: amoxicilina trihidratada equivalente a 500 mg de amoxilina. Clavulanato de potasio equivalente a 125 mg de ácido clavulánico. Envase con 16 Tabletas,Pieza
010.000.2231.00,Metiltionino cloruro de (azul de metileno). Solución Inyectable. Cada ampolleta contiene: Cloruro de metiltionino trihidratado 100 mg. Envase con una 1 ampolleta con 10 ml,Pieza
010.000.2242.00,Carbón activado. Polvo. Cada envase contiene: Carbón activado 1 kg. (Para uso en seres humanos). Envase con un kg,Pieza
010.000.2247.00,Cinitaprida. Comprimido. Cada Comprimido contiene Bitartrato de cinitaprida equivalente a 1 mg de cinitaprida. Envase con 25 Comprimidos,Pieza
010.000.2248.00,Cinitaprida. Granulado. Cada sobre contiene: Bitartrato de cinitaprida equivalente a 1 mg de cinitaprida. Envase con 30 sobres,Pieza
010.000.2249.00,Cinitaprida. Solución Oral. Cada 100 ml contienen: Bitartrato de cinitaprida equivalente a 20 mg de cinitaprida. Envase con 120 ml (1 mg/5 ml) y cucharita dosificadora,Pieza
010.000.2262.00,Bromuro de tiotropio. Cápsula. Cada cápsula contiene: Bromuro de tiotropio monohidratado equivalente a 18 µg de tiotropio. Envase con 30 Cápsulas y dispositivo inhalador,Pieza
010.000.2263.00,Tiotropio bromuro de. Cápsula. Cada Cápsula contiene: Bromuro de tiotropio monohidratado equivalente a 18 µg de tiotropio. Envase con 30 Cápsulas (repuesto),Pieza
010.000.2301.00,Hidroclorotiazida. Tableta. Cada Tableta contiene: Hidroclorotiazida 25 mg. Envase con 20 Tabletas,Pieza
010.000.2302.00,Acetazolamida. Tableta. Cada Tableta contiene: Acetazolamida 250 mg. Envase con 20 Tabletas,Pieza
010.000.2303.00,Acetazolamida. Solución Inyectable. Cada frasco ámpula contiene: Acetazolamida sódica 500 mg. Envase con un frasco ámpula con 5 ml,Pieza
010.000.2304.00,Espironolactona. Tableta. Cada Tableta contiene: Espironolactona 25 mg. Envase con 20 Tabletas,Pieza
010.000.2304.01,Espironolactona. Tableta. Cada Tableta contiene: Espironolactona 25 mg. Envase con 30 Tabletas,Pieza
010.000.2306.00,Manitol. Solución Inyectable al 20%. Cada envase contiene: Manitol 50 g. Envase con 250 ml,Pieza
010.000.2307.00,Furosemida. Tableta. Cada tableta contiene: Furosemida 40 mg. Envase con 20 Tabletas,Pieza
010.000.2308.00,Furosemida. Solución Inyectable. Cada ampolleta contiene: Furosemida 20 mg. Envase con 5 ampolletas de 2 ml,Pieza
010.000.2322.00,Ácido nalidíxico. Tableta. Cada Tableta contiene: Ácido nalidíxico 500 mg. Envase con 30 Tabletas,Pieza
010.000.2331.00,Fenazopiridina. Tableta. Cada Tableta contiene: Clorhidrato de fenazopiridina 100 mg. Envase con 20 Tabletas,Pieza
010.000.2333.00,Metenamina. Tableta. Cada Tableta contiene: Hipurato de metenamina 500 mg. Envase con 30 Tabletas,Pieza
010.000.2341.00,Solución para Dialisis Peritoneal. Solución para Dialisis Peritoneal al 1.5%. Envase con bolsa de 2 000 ml,Pieza
010.000.2342.00,Solución para diálisis peritoneal. Solución para diálisis peritoneal al 1.5%. Cada 100 ml contienen: Glucosa monohidratada 1.5 g. Cloruro de sodio 567 mg. Cloruro de calcio dihidratado 25.7 mg. Cloruro de magnesio Hexahidratado 15.2 mg. Lactato de sodio 392 mg. Agua inyectable c.b.p 100 ml. pH 5.0-5.6. Miliequivalentes por litro: Sodio 132. Calcio 3.5. Magnesio 1.5. Cloruro 102. Lactato 35. Miliosmoles aproximados por litro 347. Envase con bolsa de 1000 ml,Pieza
010.000.2343.00,Solución para diálisis peritoneal. Solución Para Diálisis Peritoneal al 4.25%. Cada 100 ml contienen: Glucosa monohidratada 4.25 g Cloruro de sodio: 567 mg Cloruro de calcio dihidratado: 25.7 mg Cloruro de magnesio Hexahidratado 15.2 mg Lactato de sodio 392 mg Agua Inyectable c.b.p. 100 ml pH 5.0-5.6 Miliequivalentes por litro: Sodio 132 Calcio 3.5 Magnesio 1.5 Cloruro 102 Lactato 35 Miliosmoles aproximados por litro 486. Envase con bolsa de 1000 ml,Pieza
010.000.2344.00,Solución Para Diálisis Peritoneal. Solución Para Diálisis Peritoneal al 4.25%. Envase con bolsa de 2000 ml,Pieza
010.000.2346.00,Solución para Dialisis Peritoneal. Solución para Dialisis Peritoneal al 1.5%. Envase con bolsa de 5 000 ml,Pieza
010.000.2347.00,Solución Para Diálisis Peritoneal. Solución Para Diálisis Peritoneal al 4.25%. Envase con bolsa de 5 000 ml,Pieza
010.000.2348.00,"Solución para Diálisis Peritoneal con sistema de doble bolsa. Solución para Diálisis Peritoneal al 1.5%. Cada 100 ml contienen: Glucosa monohidratada: 1.5 g Cloruro de sodio 567 mg Cloruro de calcio dihidratado 25.7 mg Cloruro de magnesio Hexahidratado 15.2 mg Lactato de sodio 392 mg Agua Inyectable c.b.p. 100 ml pH 5.0-5.6 Miliequivalentes por litro: Sodio 132 Calcio 3.5 Magnesio 1.5 Cloruro 102 Lactato 35 Miliosmoles aproximados por litro 347. Envase con bolsa de 2000 ml y con sistema integrado de tubería en ""Y"" y en el otro extremo bolsa de drenaje con conector tipo luer lock y tapón con antiséptico.",Pieza
010.000.2349.00,"Solución para Diálisis Peritoneal con sistema de doble bolsa. Solución para Diálisis Peritoneal al 4.25%. Cada 100 ml contienen: Glucosa monohidratada 4.25 g Cloruro de sodio 567 mg Cloruro de calcio dihidratado 25.7 mg Cloruro de magnesio Hexahidratado 15.2 mg Lactato de sodio 392 mg Agua Inyectable c.b.p. 100 ml pH 5.0-5.6 Miliequivalentes por litro: Sodio 132 Calcio 3.5 Magnesio 1.5 Cloruro 102 Lactato 35 Miliosmoles aproximados por litro 486. Envase con bolsa de 2000 ml y con sistema integrado de tubería en ""Y"" y en el otro extremo bolsa de drenaje con conector tipo luer lock y tapón con antiséptico.",Pieza
010.000.2350.00,Solución para Diálisis Peritoneal baja en magnesio. Solución para Diálisis Peritoneal al 1.5%. Cada 100 ml contienen: Glucosa monohidratada: 1.5 g Cloruro de sodio 538 mg Cloruro de calcio dihidratado 25.7 mg Cloruro de magnesio Hexahidratado 5.08 mg Lactato de sodio 448 mg Agua Inyectable c.b.p. 100 ml pH 5.0-5.6 Miliequivalentes por litro: Sodio 132 Calcio 3.5 Magnesio 0.5 Cloruro 96 Lactato 40 Miliosmoles aproximados por litro 347. Envase con bolsa de 6 000 ml,Pieza
010.000.2351.00,"Solución para Diálisis Peritoneal baja en magnesio con sistema de doble bolsa. Solución para Diálisis Peritoneal al 2.5%. Cada 100 ml contienen: Glucosa monohidratada 2.5 g. Cloruro de sodio 538 mg. Cloruro de calcio Dihidratado 25.7 mg. Cloruro de magnesio hexahidratado 5.08 mg. Lactato de sodio 448 mg. Agua inyectable c.b.p 100 ml. pH 5.0-5.6. Miliequivalentes por litro: Sodio 132. Calcio 3.5. Magnesio 0.5. Cloruro 96. Lactato 40. Miliosmoles aproximados por litro 398. Envase con bolsa de 2 500 ml y con sistema integrado de tubería en ""Y"" y en el otro extremo bolsa de drenaje con conector tipo luer lock y tapón con antiséptico.",Pieza
010.000.2352.00,"Solución para Diálisis Peritoneal baja en magnesio con sistema de doble bolsa. Solución para Diálisis Peritoneal al 2.5%. Cada 100 ml contienen: Glucosa monohidratada 2.5 g Cloruro de sodio 538 mg Cloruro de calcio Dihidratado 25.7 mg Cloruro de magnesio hexahidratado 5.08 mg Lactato de sodio 448 mg Agua Inyectable c.b.p 100 ml pH 5.0-5.6 Miliequivalentes por litro: Sodio 132 Calcio 3.5 Magnesio 0.5 Cloruro 96 Lactato 40 Miliosmoles aproximados por litro 398. Envase con bolsa de 2 000 ml y con sistema integrado de tubería en ""Y"" y en el otro extremo bolsa de drenaje con conector tipo luer lock y tapón con antiséptico.",Pieza
010.000.2353.00,Solución para Diálisis Peritoneal baja en magnesio. Solución para Diálisis Peritoneal al 2.5%. Cada 100 ml contienen: Glucosa monohidratada 2.5 g Cloruro de sodio 538 mg Cloruro de calcio dihidratado 25.7 mg Cloruro de magnesio Hexahidratado 5.08 mg Lactato de sodio 448 mg Agua Inyectable c.b.p 100 ml pH 5.0-5.6 Miliequivalentes por litro: Sodio 132 Calcio 3.5 Magnesio 0.5 Cloruro 96 Lactato 40 Miliosmoles aproximados por litro 398. Envase con bolsa de 6 000 ml,Pieza
